Time,Left,U
3170,13312,78.2976
3182,13328,77.5815
3194,13344,76.8685
3206,13360,76.1596
3218,13360,75.4556
3230,13392,74.7575
3242,13424,74.0663
3254,13440,73.3827
3266,13488,72.7076
3278,13504,72.0421
3290,13648,71.3868
3302,13680,70.7427
3314,13712,70.1106
3326,13728,69.4914
3338,13760,68.8857
3350,13808,68.2945
3362,13856,67.7184
3374,13904,67.1582
3386,13968,66.6147
3398,14016,66.0885
3410,14064,65.5803
3422,14112,65.0908
3434,14160,64.6207
3446,14208,64.1705
3458,14304,63.7407
3470,14352,63.3321
3482,14384,62.9451
3494,14432,62.5801
3506,14464,62.2378
3518,14512,61.9184
3530,14544,61.6225
3542,14576,61.3504
3554,14608,61.1024
3566,14640,60.879
3578,14672,60.6803
3590,14720,60.5067
3602,14752,60.3583
3614,14784,60.2354
3626,14800,60.1381
3638,14816,60.0665
3650,14832,60.0208
3662,14848,60.0009
3674,14864,60.007
3686,14880,60.039
3698,14896,60.0968
3710,14896,60.1804
3722,14912,60.2897
3734,14944,60.4246
3746,14928,60.5848
3758,14912,60.7702
3770,14912,60.9805
3782,14912,61.2155
3794,14912,61.4748
3806,14912,61.7581
3818,14912,62.065
3830,14912,62.3952
3842,14912,62.7482
3854,14912,63.1235
3866,14960,63.5207
3878,14976,63.9393
3890,14976,64.3787
3903,14960,64.8775
3914,14944,65.3176
3926,14912,65.8159
3938,14912,66.3326
3950,14864,66.867
3962,14816,67.4184
3975,14800,68.0341
3986,14800,68.5694
3999,14768,69.218
4010,14688,69.7796
4023,14640,70.4577
4035,14608,71.0965
4047,14576,71.7468
4059,14528,72.4079
4070,14448,73.0225
4083,14416,73.7586
4095,14416,74.4465
4107,14400,75.1417
4119,14368,75.8431
4131,14368,76.5499
4143,14352,77.2612
4155,14336,77.9761
4167,14320,78.6935
4179,14272,79.4127
4191,14256,80.1326
4203,14208,80.8523
4215,14192,81.571
4227,14160,82.2876
4239,14112,83.0012
4251,14080,83.711
4263,14048,84.4159
4275,14016,85.1151
4287,13984,85.8077
4299,13952,86.4928
4311,13920,87.1694
4323,13872,87.8368
4335,13856,88.494
4347,13824,89.1402
4359,13776,89.7745
4372,13712,90.4474
4384,13696,91.0545
4396,13680,91.6472
