Time,Left,U
3702,18832,-19.3909
3714,18864,-18.9299
3726,18880,-18.3407
3738,18848,-17.624
3750,18848,-16.7808
3763,18848,-15.7259
3775,18848,-14.6228
3787,18848,-13.3972
3799,18848,-12.0505
3811,18848,-10.5845
3823,18848,-9.00116
3835,18864,-7.30247
3850,18896,-5.02029
3862,18896,-3.07038
3874,18912,-1.01281
3886,18880,1.14973
3898,18944,3.41446
3910,18976,5.77843
3922,18944,8.23857
3934,18944,10.7917
3946,18944,13.4345
3958,18896,16.1636
3970,18864,18.9754
3982,18816,21.8663
3994,21104,24.8325
4006,19472,27.8703
4018,18352,30.9755
4030,17920,34.1443
4042,17776,37.3725
4054,17776,40.656
4066,17696,43.9904
4078,17648,47.3715
4090,17520,50.7949
4102,17312,54.2561
4114,17200,57.7507
4126,17008,61.2741
4138,16976,64.8218
4150,16576,68.3892
4162,16352,71.9716
4174,16096,75.5644
4186,15856,79.1629
4198,15648,82.7626
4210,15424,86.3586
4222,15168,89.9465
4234,14960,93.5214
4246,14768,97.0788
4258,14480,100.614
4270,14224,104.123
4282,14032,107.6
4294,13840,111.041
4306,13712,114.443
4318,13472,117.799
4330,13200,121.107
4342,12992,124.362
4354,12784,127.559
4366,12544,130.694
4378,12336,133.763
4390,12080,136.763
4402,11664,139.69
4414,11488,142.539
4426,11392,145.307
4438,11200,147.99
4450,11088,150.585
4462,10928,153.089
4474,10800,155.498
4486,10640,157.81
4498,10512,160.02
4510,10304,162.127
4522,10176,164.127
4534,10032,166.018
4546,9904,167.798
4558,9792,169.464
4570,9696,171.014
4582,9456,172.446
4594,9296,173.759
4606,9232,174.95
4618,9312,176.018
4630,9040,176.961
4642,8992,177.779
4654,8912,178.47
4666,8832,179.033
4678,8768,179.468
4690,8720,179.775
4702,8656,179.951
4714,8656,179.999
4726,8576,179.917
4738,8480,179.705
4750,8368,179.364
4762,8272,178.894
4774,8176,178.297
4786,8112,177.572
4798,8016,176.72
4810,7984,175.743
4822,7952,174.642
4834,7920,173.418
4846,7872,172.074
4858,7856,170.61
4870,7920,169.028
4882,7936,167.331
4894,7984,165.521
4906,8064,163.601
4918,8128,161.571
4930,8224,159.437
4942,8320,157.199
4954,8416,154.861
4966,8512,152.426
4978,8640,149.898
4990,8736,147.278
5002,8864,144.572
