Time,Right_Hip,Left_Hip,U
4385,13744,13744,0.661003
4404,13744,13744,-0.288474
4424,13744,13744,-1.28495
4444,13744,13744,-2.26859
4463,13744,13744,-3.1822
4483,13744,13744,-4.11274
4502,13744,13744,-4.95883
4521,13744,13744,-5.7602
4541,13744,13744,-6.5475
4561,13744,13744,-7.26937
4580,13744,13744,-7.88798
4600,13744,13744,-8.4622
4619,13744,13744,-8.92948
4639,13744,13744,-9.33428
4659,13744,13744,-9.64581
4679,13744,13744,-9.86097
4698,13744,13744,-9.97413
4718,13744,13744,-9.99607
4737,13744,13744,-9.92438
4757,13248,13248,-9.75226
4776,13744,13744,-9.49845
4796,13744,13744,-9.1388
4816,13744,13744,-8.68784
4835,13744,13744,-8.17894
4855,13744,13744,-7.56367
4874,13744,13744,-6.90906
4894,13744,13744,-6.1528
4913,13744,13744,-5.37729
4933,13728,13728,-4.50871
4953,13728,13728,-3.59509
4973,13744,13744,-2.64554
4992,13744,13744,-1.71883
5012,13744,13744,-0.726771
