Time,Command_0,Command 1,Pitch,Pitch_Rate
10006,51,114,-24.5,0.125556
10016,51.125,113.875,-24.4375,0.142222
10025,51.375,113.625,-24.3125,0.156667
10033,51.5,113.5,-24.25,0.172222
10042,51.75,113.25,-24.125,0.185556
10051,52,113,-24,0.212222
10059,52.25,112.75,-23.875,0.238889
10068,52.5,112.5,-23.75,0.252222
10077,52.5,112.5,-23.75,0.273333
10085,52.875,112.125,-23.5625,0.273333
10095,53.125,111.875,-23.4375,0.285556
10106,53.375,111.625,-23.3125,0.282222
10117,53.75,111.25,-23.125,0.287778
10126,54,111,-23,0.281111
10134,54.375,110.625,-22.8125,0.276667
10144,54.625,110.375,-22.6875,0.276667
10154,55,110,-22.5,0.266667
10165,55.25,109.75,-22.375,0.262222
10173,55.5,109.5,-22.25,0.252222
10182,55.75,109.25,-22.125,0.234444
10190,56,109,-22,0.233333
10199,56.25,108.75,-21.875,0.222222
10208,56.25,108.75,-21.875,0.202222
10218,56.5,108.5,-21.75,0.192222
10226,56.625,108.375,-21.6875,0.192222
10235,56.875,108.125,-21.5625,0.193333
10243,56.875,108.125,-21.5625,0.193333
