Time,Left,Right
1605602867715,2128,8704
1605602867736,2160,8816
1605602867755,2144,8800
1605602867775,2192,9200
1605602867795,2192,9712
1605602867815,2192,9440
1605602867835,2112,9456
1605602867855,2192,9616
1605602867875,2176,9760
1605602867896,2128,9936
1605602867916,2128,9920
1605602867937,2160,10208
1605602867956,2192,10128
1605602867976,2208,10416
1605602867996,2144,10528
1605602868016,2128,10624
1605602868036,2208,10736
1605602868056,2240,11168
1605602868076,2128,10976
1605602868097,2128,11104
1605602868117,2144,11264
1605602868138,2240,11360
1605602868157,2192,11536
1605602868177,2144,11632
1605602868197,2112,11760
1605602868217,2224,11872
1605602868237,2176,12016
1605602868257,2176,12144
1605602868277,2144,12288
1605602868298,2176,12384
1605602868318,2240,12448
1605602868339,2208,12592
1605602868358,2144,12704
1605602868378,2128,12912
1605602868398,2144,12992
1605602868418,2128,13184
1605602868438,2160,13264
1605602868458,2144,13392
1605602868479,2144,13408
1605602868499,2288,13840
1605602868520,2288,13776
1605602868541,2112,13904
1605602868560,2128,13936
1605602868579,2096,14112
1605602868598,2160,14256
1605602868617,2112,14352
1605602868636,2096,14480
1605602868655,2144,14528
1605602868674,2144,14848
1605602868693,2160,14960
1605602868712,2144,15056
1605602868731,2112,15072
1605602868750,2080,15264
1605602868769,2192,15568
1605602868787,2128,15696
1605602868806,2112,15712
1605602868825,2128,15744
1605602868844,2240,16432
1605602868863,2208,16512
1605602868882,2128,16160
1605602868901,2112,16288
1605602868920,2176,16432
1605602868938,2144,16464
1605602868957,2112,16768
1605602868976,2160,16800
1605602868995,2096,16912
1605602869014,2144,16992
1605602869033,2128,17216
1605602869052,2112,17344
1605602869071,2128,17376
1605602869089,2080,17648
1605602869108,2128,17776
1605602869127,2160,17888
1605602869146,2160,18016
1605602869165,2144,18640
1605602869184,2192,18544
1605602869203,2176,18288
1605602869222,2160,18448
1605602869241,2128,18592
1605602869261,2128,18752
1605602869281,2224,18832
1605602869301,2160,18992
1605602869321,2128,19008
1605602869341,2144,19216
1605602869362,2192,19312
1605602869382,2128,19456
1605602869403,2192,19616
1605602869423,2144,19664
1605602869443,2160,20096
1605602869463,2160,20112
1605602869482,2112,20160
1605602869502,2144,20560
1605602869522,2112,20288
1605602869543,2176,20528
1605602869563,2160,20752
1605602869583,2144,20832
1605602869604,2160,20944
1605602869624,2256,21280
1605602869644,2112,21296
1605602869664,2144,21728
1605602869684,2112,21344
1605602869704,2160,21552
1605602869724,2144,21712
1605602869743,2208,22064
1605602869763,2144,21968
1605602869783,2176,22112
1605602869803,2288,22240
1605602869822,2176,22432
1605602869842,2144,22480
1605602869863,2160,22576
1605602869883,2144,22592
1605602869904,2208,22880
1605602869924,2176,23072
1605602869944,2160,23200
1605602869964,2160,23296
1605602869984,2320,23536
1605602870004,2176,23456
1605602870023,2144,23568
1605602870044,2160,23712
1605602870064,2144,23760
1605602870084,2160,24480
1605602870105,2144,24304
1605602870125,2160,24272
1605602870146,2176,24304
1605602870185,2160,24400
1605602870205,2112,25296
1605602870224,2192,24624
1605602870244,2336,24976
1605602870265,2560,25392
1605602870285,2656,25904
1605602870306,2160,25552
1605602870326,2144,24352
1605602870347,2112,24272
1605602870366,2128,24048
1605602870386,2144,24048
1605602870406,2096,23808
1605602870426,2144,23728
1605602870446,2112,23632
1605602870466,2128,23424
1605602870487,2224,23344
1605602870507,2128,23504
1605602870528,2160,23344
1605602870548,2128,23216
1605602870568,2192,22944
1605602870587,2128,22688
1605602870607,2160,22592
1605602870627,2304,22960
1605602870647,2224,23072
1605602870667,2176,22432
1605602870688,2464,22208
1605602870708,2208,22192
1605602870729,2144,22016
1605602870749,2192,21872
1605602870769,2112,21776
1605602870788,2144,21664
1605602870808,2176,21776
1605602870828,2160,21520
1605602870848,2144,21248
1605602870868,2160,21104
1605602870889,2192,20928
1605602870909,2112,21008
1605602870930,2128,20864
1605602870956,2112,20560
1605602870975,2256,20192
1605602870996,2080,20288
1605602871016,2128,20080
1605602871036,2096,19920
1605602871055,2176,19936
1605602871074,2176,19648
1605602871093,2192,19680
1605602871112,2144,19440
1605602871131,2144,19472
1605602871150,2128,19296
1605602871169,2112,19728
1605602871188,2240,19120
1605602871207,2128,19008
1605602871226,2112,18800
1605602871245,2272,18976
1605602871264,2208,18624
1605602871282,2176,18512
1605602871301,2144,18096
1605602871320,2176,18032
1605602871339,2160,17872
1605602871358,2176,17824
1605602871377,2128,17696
1605602871396,2112,17504
1605602871415,2112,17408
1605602871434,2160,17360
1605602871452,2144,17248
1605602871471,2160,17456
1605602871490,2144,17376
1605602871509,2144,16976
1605602871528,2176,16960
1605602871547,2144,16736
1605602871566,2128,16816
1605602871585,2304,16496
1605602871604,2160,16576
1605602871622,2128,16080
1605602871641,2160,16016
1605602871660,2160,15872
1605602871679,2144,15568
1605602871698,2128,15472
1605602871717,2144,15312
1605602871736,2128,15136
1605602871755,2272,15072
1605602871775,2160,15040
1605602871795,2128,14960
1605602871815,2144,14832
1605602871834,2160,14720
1605602871854,2192,14608
1605602871875,2144,14528
1605602871895,2176,14400
1605602871916,2208,14160
1605602871936,2208,14128
1605602871957,2224,14032
1605602871976,2160,13696
1605602871996,2160,13728
1605602872016,2176,13504
1605602872036,2176,13536
1605602872056,2144,13312
1605602872076,2160,13168
1605602872096,2160,13056
1605602872117,2160,12944
1605602872137,2192,12768
1605602872157,2176,12672
1605602872177,2208,12512
1605602872197,2160,12976
1605602872217,2176,12336
1605602872236,2144,12240
1605602872256,2160,12032
1605602872277,2112,11968
1605602872297,2224,11744
1605602872318,2176,11712
1605602872338,2160,11536
1605602872359,2144,11360
1605602872378,2224,11216
1605602872398,2160,11184
1605602872418,2144,10976
1605602872438,2176,10864
1605602872458,2272,10928
1605602872478,2192,10560
1605602872498,2176,10432
1605602872519,2160,10320
1605602872539,2144,10192
1605602872560,2176,10032
1605602872579,2112,10016
1605602872599,2176,9808
1605602872619,2128,9744
1605602872639,2160,9552
1605602872659,2240,9280
1605602872679,2224,9456
1605602872700,2192,9232
1605602872720,2160,9136
1605602872741,2208,8928
1605602872761,2192,8976
1605602872781,2128,8720
1605602872801,2144,8448
1605602872820,2128,8448
1605602872840,2192,8320
1605602872860,2208,8208
1605602872881,2144,8128
1605602872902,2160,7808
1605602872922,2224,7680
1605602872943,2144,7776
1605602872963,2144,7440
1605602872983,2160,7440
1605602873003,2144,7328
1605602873023,2128,7104
1605602873043,2352,7088
1605602873063,2160,6912
1605602873083,2128,6848
1605602873104,2160,6704
1605602873124,2128,6688
1605602873145,2176,6528
1605602873165,2128,6432
1605602873184,2160,6048
1605602873204,2192,6304
1605602873224,2128,5856
1605602873244,2176,5856
1605602873264,2144,5632
1605602873284,2288,5696
1605602873305,2096,5472
1605602873325,2176,5424
1605602873346,2128,4976
1605602873366,2128,4944
1605602873386,2144,4864
1605602873405,2144,5440
1605602873426,2144,4768
1605602873445,2144,4656
1605602873466,2128,4576
1605602873486,2320,4304
1605602873507,2176,4848
1605602873527,2128,4048
1605602873548,2128,4048
1605602873567,2112,3840
1605602873587,2144,3920
1605602873607,2096,3616
1605602873627,2144,3440
1605602873646,2096,3392
1605602873667,2160,3328
1605602873687,2176,3280
1605602873708,2144,3200
1605602873748,2144,2624
1605602873768,2144,2512
1605602873788,2048,2608
1605602873808,2240,2784
1605602873828,2384,3504
1605602873847,2464,3792
1605602873868,2560,4096
1605602873888,2112,2784
1605602873909,2096,2704
1605602873929,2112,2896
1605602873949,2112,3056
1605602873969,2112,3120
1605602873989,2112,3328
1605602874009,2112,3648
1605602874029,2096,3616
1605602874049,2096,3792
1605602874069,2096,3888
1605602874089,2192,4176
1605602874109,2096,4064
1605602874129,2224,4304
1605602874149,2208,5248
1605602874169,2064,4336
1605602874188,2128,4528
1605602874206,2144,4768
1605602874225,2144,4960
1605602874244,2128,5056
1605602874263,2192,5072
1605602874282,2208,5488
1605602874301,2144,5280
1605602874320,2160,5536
1605602874339,2160,5552
1605602874357,2112,5840
1605602874376,2144,5840
1605602874395,2144,6048
1605602874414,2128,6160
1605602874433,2192,6384
1605602874452,2240,6896
1605602874471,2144,6496
1605602874489,2064,6672
1605602874508,2112,6800
1605602874527,2112,7088
1605602874546,2192,7152
1605602874565,2112,7136
1605602874584,2400,7792
1605602874603,2272,7824
1605602874621,2144,7696
1605602874640,2128,7600
1605602874659,2128,7776
1605602874678,2112,7824
1605602874697,2160,8064
1605602874716,2160,8176
1605602874735,2112,8336
1605602874754,2144,8432
1605602874773,2176,8592
1605602874791,2080,8752
1605602874810,2096,8864
1605602874829,2112,8944
1605602874848,2144,9136
1605602874868,2224,9424
1605602874888,2144,9488
1605602874909,2112,9616
1605602874929,2144,9584
1605602874950,2144,9808
1605602874970,2128,9984
1605602874990,2096,9872
1605602875010,2192,10224
1605602875030,2064,10224
1605602875050,2144,10480
1605602875069,2128,10624
1605602875089,2112,10576
1605602875109,2112,10752
1605602875129,2256,11120
1605602875148,2112,11104
1605602875168,2096,11088
1605602875189,2128,11216
1605602875209,2112,11360
1605602875230,2144,11568
1605602875250,2128,11696
1605602875271,2128,11728
1605602875291,2144,11872
1605602875310,2160,11984
1605602875330,2128,12144
1605602875350,2128,12320
1605602875370,2128,12400
1605602875391,2176,12464
1605602875411,2144,12752
1605602875432,2128,12736
1605602875452,2144,12864
1605602875472,2096,13008
1605602875492,2144,13216
1605602875512,2160,13264
1605602875532,2144,13408
1605602875551,2064,13520
1605602875572,2208,13648
1605602875592,2128,13840
1605602875613,2208,14256
1605602875633,2128,14000
1605602875654,2176,14192
1605602875674,2144,14208
1605602875693,2128,14352
1605602875713,2128,14512
1605602875733,2128,14560
1605602875753,2128,14896
1605602875773,2128,14992
1605602875794,2160,15040
1605602875814,2144,15104
1605602875834,2144,15216
1605602875855,2784,15488
1605602875875,2160,15872
1605602875895,2096,15600
1605602875915,2096,15776
1605602875935,2176,15904
1605602875954,2160,16272
1605602875975,2160,16144
1605602875995,2208,16272
1605602876016,2192,16400
1605602876036,2160,16528
1605602876057,2144,16720
1605602876077,2352,16816
1605602876096,2112,16896
1605602876116,2160,17056
1605602876136,2176,17184
1605602876156,2144,17312
1605602876176,2144,17392
1605602876196,2144,17520
1605602876217,2160,17664
1605602876237,2192,17920
1605602876257,2160,17984
1605602876278,2160,18032
1605602876297,2160,18192
1605602876317,2144,18368
1605602876337,2160,18432
1605602876357,2176,18672
1605602876377,2144,18704
1605602876397,2240,18864
1605602876418,2224,18960
1605602876438,2192,19056
1605602876459,2144,19232
1605602876480,2160,19472
1605602876500,2096,19504
1605602876519,2160,19632
1605602876539,2128,19616
1605602876559,2144,19936
1605602876579,2192,20064
1605602876599,2128,20320
1605602876620,2160,20224
1605602876640,2144,20416
1605602876661,2160,20464
1605602876681,2176,20720
1605602876701,2160,20672
1605602876721,2112,21088
1605602876740,2224,21040
1605602876760,2176,21232
1605602876780,2160,21232
1605602876801,2128,21408
1605602876821,2176,21744
1605602876842,2144,21536
1605602876862,2192,22000
1605602876882,2128,21888
1605602876902,2176,22304
1605602876922,2176,22208
1605602876942,2144,22272
1605602876961,2144,22480
1605602876982,2144,22544
1605602877002,2144,22624
1605602877023,2176,22928
1605602877043,2176,23024
1605602877064,2160,23168
1605602877084,2144,23280
1605602877108,2128,23472
1605602877128,2080,23376
1605602877148,2080,23568
1605602877168,2080,23696
1605602877188,2096,23904
1605602877207,2160,23872
1605602877226,2096,24272
1605602877245,2288,24560
1605602877264,2208,24528
1605602877302,2112,24400
1605602877321,2176,24480
1605602877340,2240,24944
1605602877358,2656,25424
1605602877377,2704,25808
1605602877396,3120,25456
1605602877415,2464,23728
1605602877434,2400,25280
1605602877453,2160,24688
1605602877472,2160,25440
1605602877491,2112,24144
1605602877510,2128,24096
1605602877528,2112,23936
1605602877547,2128,23648
1605602877566,2096,23424
1605602877585,2144,23424
1605602877604,2272,23440
1605602877623,2208,23104
1605602877642,2480,23056
1605602877661,2128,22832
1605602877680,2400,22720
1605602877698,2192,22672
1605602877717,2208,22560
1605602877736,2192,22576
1605602877755,2112,22256
1605602877774,2112,22352
1605602877793,2144,22080
1605602877812,2128,21952
1605602877831,2128,21920
1605602877850,2112,21712
1605602877868,2128,21600
1605602877888,2288,21984
1605602877907,2144,21424
1605602877927,2128,21248
1605602877947,2112,21104
1605602877967,2128,20992
1605602877987,2128,21296
1605602878007,2416,20608
1605602878027,2096,20432
1605602878048,2176,20256
1605602878068,2144,20352
1605602878089,2176,20112
1605602878108,2112,20128
1605602878128,2128,19968
1605602878148,2176,20064
1605602878168,2272,19984
1605602878187,2144,19712
1605602878207,2208,19488
1605602878227,2144,19296
1605602878247,2160,19360
1605602878266,2160,18960
1605602878286,2160,19360
1605602878307,2112,18768
1605602878327,2144,18656
1605602878348,2144,18640
1605602878368,2192,18416
1605602878388,2128,18240
1605602878408,2128,18368
1605602878428,2128,18144
1605602878448,2160,18096
1605602878467,2160,18736
1605602878487,2144,17664
1605602878508,2144,17472
1605602878528,2144,17408
1605602878549,2160,17296
1605602878569,2160,17200
1605602878590,2160,17072
1605602878609,2224,17040
1605602878629,2160,17136
1605602878649,2128,16704
1605602878669,2112,16768
1605602878689,2128,16320
1605602878709,2128,16432
1605602878729,2080,16032
1605602878750,2160,15984
1605602878770,2144,15856
1605602878791,2128,15696
1605602878811,2144,15616
1605602878830,2128,15552
1605602878850,2112,15328
1605602878870,2144,15184
1605602878890,2160,15248
1605602878911,2176,15040
1605602878932,2160,14896
1605602878952,2160,14800
1605602878972,2208,14784
1605602878992,2144,14528
1605602879012,2240,14416
1605602879032,2144,14208
1605602879052,2288,14160
1605602879071,2144,14080
1605602879092,2160,13792
1605602879113,2144,13760
1605602879133,2144,13552
1605602879154,2176,13536
1605602879174,2160,13392
1605602879194,2144,13152
1605602879214,2192,13088
1605602879234,2192,13040
1605602879253,2176,12784
1605602879273,2144,12784
1605602879294,2176,12512
1605602879314,2128,12848
1605602879335,2192,12384
1605602879355,2128,12272
