Time,Right_Hip,Left_Hip,U
2423,-36.4977,164.932,-39.6435
2438,-36.682,164.932,-39.4658
2452,-36.8664,164.932,-39.2679
2467,-36.8664,164.932,-39.0218
2482,-36.8664,164.932,-38.7405
2497,-36.8664,164.932,-38.4244
2511,-36.8664,164.932,-38.0981
2526,-37.0507,164.932,-37.7154
2540,-36.8664,164.932,-37.3275
2555,-37.0507,164.932,-36.8795
2569,-37.0507,164.932,-36.4315
2584,-37.0507,164.932,-35.9197
2598,-37.0507,164.932,-35.4129
2613,-37.0507,164.932,-34.839
2628,-36.8664,164.932,-34.2339
2643,-36.682,164.932,-33.5979
2657,-36.3134,164.932,-32.977
2672,-36.129,164.932,-32.2831
2687,-35.7604,164.932,-31.5601
2701,-35.3917,164.932,-30.8597
2716,-35.023,164.932,-30.0825
2731,-34.6544,164.932,-29.2782
2745,-34.2857,164.932,-28.5037
2760,-33.9171,164.932,-27.6491
2775,-33.1797,164.932,-26.7696
2790,-32.4424,164.932,-25.866
2805,-31.8894,164.932,-24.9392
2820,-25.6221,164.932,-23.9899
2834,-27.2811,164.932,-23.0844
2849,-30.4147,164.932,-22.0942
2864,-28.9401,164.932,-21.084
2878,-28.2028,164.932,-20.1241
2893,-27.8341,164.932,-19.0781
2909,-25.6221,164.932,-17.9435
2924,-24.8848,164.932,-16.8631
2939,-24.7005,164.932,-15.7676
2953,-23.4101,164.932,-14.7322
2968,-22.8571,164.932,-13.6101
2983,-21.5668,164.932,-12.4757
2998,-20.6452,164.932,-11.3302
3013,-19.5392,164.932,-10.1744
3032,-18.0645,164.932,-8.69738
3046,-17.1429,164.932,-7.60091
3061,-16.0369,164.932,-6.41953
3076,-15.4839,164.932,-5.23237
3090,-13.6406,164.932,-4.12009
3105,-11.9816,164.932,-2.9248
3119,-1.10599,164.932,-1.8068
3135,-5.16129,164.932,-0.527397
3149,-4.6083,164.932,0.592566
3164,-2.02765,164.932,1.79199
3178,-1.47466,164.932,2.91001
3193,-0.18433,164.932,4.10535
3208,0.921658,164.932,5.29698
3223,2.02765,164.932,6.48385
3238,2.76498,164.932,7.66489
3253,3.13364,164.932,8.83902
3268,3.87097,164.932,10.0052
3283,4.97696,164.932,11.1624
3298,5.89862,164.932,12.3095
3313,6.82028,164.932,13.4456
3327,7.92627,164.932,14.495
3342,8.47926,164.932,15.6067
3357,9.76958,164.932,16.7044
3372,10.5069,164.932,17.7871
3386,11.2442,164.932,18.7832
3400,11.6129,164.932,19.7645
3415,12.5346,164.932,20.7988
3429,13.6406,164.932,21.7472
3445,14.5622,164.932,22.8101
3459,15.4839,164.932,23.7211
3474,16.0369,164.932,24.6765
3489,16.7742,164.932,25.6097
3504,17.1429,164.932,26.5199
3519,17.8802,164.932,27.4061
3534,18.6175,164.932,28.2678
3549,19.3548,164.932,29.1039
3564,19.9078,164.932,29.9139
3578,20.4608,164.932,30.6456
3593,20.8295,164.932,31.4029
3608,21.3825,164.932,32.132
3622,21.9355,164.932,32.7863
3637,22.8571,164.932,33.4589
3652,23.5945,164.932,34.1014
3666,24.3318,164.932,34.6733
3681,25.0691,164.932,35.2559
3695,25.4378,164.932,35.7711
3710,25.9908,164.932,36.292
3725,26.3594,164.932,36.7801
3740,26.7281,164.932,37.2352
3754,27.2811,164.932,37.6297
3769,28.2028,164.932,38.0197
3784,28.9401,164.932,38.3754
3799,29.4931,164.932,38.6966
3814,30.0461,164.932,38.983
3828,30.9677,164.932,39.2186
3843,31.8894,164.932,39.437
3858,32.4424,164.932,39.6198
3872,32.9954,164.932,39.7583
3888,33.3641,164.932,39.8784
3903,34.1014,164.932,39.954
3917,34.47,164.932,39.992
3931,35.023,164.932,39.9987
3946,35.3917,164.932,39.9711
3961,35.576,164.932,39.9075
3976,35.7604,164.932,39.808
3990,35.9447,164.932,39.6828
4006,35.9447,164.932,39.5016
4020,36.129,164.932,39.3099
4035,35.9447,164.932,39.0703
4050,36.129,164.932,38.7956
4065,35.9447,164.932,38.4859
4081,35.9447,164.932,38.1174
4096,35.9447,164.932,37.7365
4110,35.9447,164.932,37.3504
4125,35.7604,164.932,36.9042
4140,35.9447,164.932,36.4247
4155,35.7604,164.932,35.9125
4169,35.7604,164.932,35.4053
4184,35.7604,164.932,34.831
4198,35.7604,164.932,34.2668
4213,35.7604,164.932,33.6324
4228,35.9447,164.932,32.9678
4244,35.9447,164.932,32.2261
4258,35.9447,164.932,31.5501
4273,35.9447,164.932,30.7984
4288,35.9447,164.932,30.0189
4302,35.576,164.932,29.2671
4317,35.3917,164.932,28.436
4332,34.6544,164.932,27.5794
4347,34.2857,164.932,26.698
4362,33.5484,164.932,25.7925
4376,32.9954,164.932,24.9264
4391,32.6267,164.932,23.9769
4405,32.6267,164.932,23.0711
4420,31.3364,164.932,22.0806
4434,30.4147,164.932,21.1381
4449,30.0461,164.932,20.11
4464,29.3088,164.932,19.0638
4478,29.4931,164.932,18.0719
4493,28.0184,164.932,16.9933
4508,26.5438,164.932,15.8995
4522,26.7281,164.932,14.8657
4537,26.1751,164.932,13.7451
4552,24.7005,164.932,12.6122
4567,22.3041,164.932,11.4679
4581,21.7512,164.932,10.3906
4596,21.0138,164.932,9.22726
4611,19.9078,164.932,8.05565
4625,17.3272,164.932,6.95558
4640,16.5899,164.932,5.77091
4654,14.9309,164.932,4.66051
4670,13.4562,164.932,3.38706
4684,11.7972,164.932,2.2699
4699,10.8756,164.932,1.07099
4713,9.76958,164.932,-0.0488816
4728,8.29493,164.932,-1.24868
4742,7.18894,164.932,-2.3675
4757,5.71429,164.932,-3.56415
4772,4.42396,164.932,-4.75759
4786,3.31797,164.932,-5.86763
4801,1.65899,164.932,-7.05183
4816,0.552994,164.932,-8.22969
4831,-0.921658,164.932,-9.40014
4845,-2.39631,164.932,-10.4849
4860,-3.5023,164.932,-11.6381
4875,-4.42396,164.932,-12.7808
4889,-5.52995,164.932,-13.8369
4904,-6.82028,164.932,-14.9564
4919,-7.92627,164.932,-16.0625
4933,-8.84793,164.932,-17.0818
4948,-10.1382,164.932,-18.159
4963,-10.5069,164.932,-19.2199
4977,-11.2442,164.932,-20.1945
4992,-11.4286,164.932,-21.2211
5007,-12.9032,164.932,-22.2286
5021,-13.8249,164.932,-23.1509
5036,-14.3779,164.932,-24.1189
5051,-15.1152,164.932,-25.0652
5065,-15.4839,164.932,-25.9281
5080,-16.0369,164.932,-26.8301
5095,-16.0369,164.932,-27.7079
5109,-16.9585,164.932,-28.5047
5124,-18.0645,164.932,-29.3336
5139,-18.6175,164.932,-30.1361
5154,-19.1705,164.932,-30.9115
5168,-19.7235,164.932,-31.6101
5183,-20.4608,164.932,-32.3311
5198,-21.0138,164.932,-33.023
