Time,Right_Hip,Left_Hip,U
3736,29.4931,-0.182648,37.1171
3760,29.6774,0,37.7898
3784,29.8618,-0.182648,38.3754
3808,30.2304,0,38.8726
3832,30.9677,-0.182648,39.2803
3856,32.0737,-0.182648,39.5975
3880,32.8111,-0.182648,39.8235
3904,33.7327,0,39.9577
3928,34.47,0,39.9999
3953,35.2074,0,39.9459
3977,35.7604,0,39.8001
4000,35.9447,0,39.5743
4024,36.129,0,39.2495
4049,36.129,0,38.815
4073,35.9447,0,38.3066
4097,35.9447,0,37.7099
4122,35.9447,0,36.9961
4146,35.7604,0,36.2238
4170,35.9447,0.182648,35.368
4194,35.7604,0.182648,34.4307
4218,35.9447,0,33.4142
4242,36.129,0,32.3207
4266,35.576,0,31.1527
4290,35.3917,0,29.9129
4314,34.47,0,28.6043
4338,33.3641,0,27.2298
4362,32.4424,0,25.7925
4386,31.1521,-0.182648,24.2958
4410,29.8618,-0.182648,22.7432
4434,29.1244,-0.182648,21.1381
4458,28.0184,-0.182648,19.4844
4481,26.5438,-0.182648,17.8574
4506,25.6221,-0.182648,16.0462
4530,23.5945,-0.182648,14.2697
4554,21.5668,-0.182648,12.4603
4577,20.0922,-0.182648,10.6992
4602,18.0645,-0.182648,8.75955
4626,16.4055,-0.182648,6.87678
4650,14.0092,-0.182648,4.97818
4673,11.7972,-0.182648,3.14786
4697,10.1382,-0.182648,1.23092
4721,7.92627,-0.182648,-0.688848
4745,6.08295,-0.182648,-2.60703
4769,4.23963,-0.182648,-4.51921
4793,1.84332,-0.182648,-6.42098
4817,-0.368664,-0.182648,-8.30796
4841,-2.58065,-0.182648,-10.1758
4865,-4.0553,-0.182648,-12.0202
4889,-5.89862,-0.182648,-13.8369
4913,-7.92627,-0.182648,-15.6217
4937,-9.40092,-0.182648,-17.3706
4961,-10.6912,-0.182648,-19.0794
4985,-12.3502,-0.182648,-20.7443
5009,-14.1936,-0.182648,-22.3614
5033,-15.4839,-0.182648,-23.927
5057,-16.5899,-0.182648,-25.4375
5081,-17.5115,-0.365295,-26.8894
5105,-19.5392,-0.182648,-28.2793
5129,-21.7512,-0.182648,-29.6041
5153,-22.8571,-0.182648,-30.8607
5177,-24.1475,-0.182648,-32.0462
5201,-25.0691,-0.182648,-33.1579
5225,-26.7281,0,-34.1932
5249,-28.0184,0,-35.1497
5272,-28.2028,0,-35.9904
5296,-28.7558,0,-36.7865
5320,-29.1244,0,-37.4979
5345,-29.4931,0,-38.147
5369,-30.0461,0,-38.6804
5394,-30.7834,0,-39.1413
5417,-31.3364,-0.182648,-39.479
5441,-31.8894,-0.182648,-39.7423
5465,-33.1797,0,-39.914
5489,-34.2857,0,-39.9938
5513,-34.8387,0,-39.9815
5537,-35.576,0,-39.8771
5561,-36.3134,0,-39.6808
5586,-36.8664,0,-39.3791
5610,-36.8664,0,-38.9969
5634,-36.8664,0,-38.5248
5658,-37.0507,0,-37.9641
5682,-37.0507,0,-37.3158
5706,-37.0507,0,-36.5816
5730,-37.0507,0,-35.7632
5754,-36.8664,0,-34.8623
5778,-36.4977,0,-33.8812
5802,-35.9447,0,-32.822
5826,-35.3917,0,-31.6871
5850,-34.6544,0,-30.4793
5874,-33.7327,0,-29.2013
5898,-32.4424,0,-27.8561
5922,-31.3364,-0.182648,-26.4466
5947,-30.4147,-0.182648,-24.9137
5971,-29.1244,-0.182648,-23.3835
5995,-28.2028,-0.182648,-21.7994
6019,-26.7281,-0.182648,-20.1651
6043,-25.2535,-0.182648,-18.4843
6068,-23.9631,-0.182648,-16.6883
6092,-22.4885,-0.182648,-14.9248
6116,-21.0138,-0.182648,-13.127
6140,-19.1705,-0.182648,-11.2989
6163,-17.5115,-0.182648,-9.5225
6188,-15.6682,-0.182648,-7.56891
6213,-14.0092,-0.182648,-5.5964
6237,-11.6129,-0.182648,-3.68957
6262,-9.76958,-0.182648,-1.69432
6286,-7.74194,-0.182648,0.225174
6309,-6.08295,-0.182648,2.06426
6333,-3.13364,-0.365295,3.97859
6357,-1.29032,-0.182648,5.88375
6381,1.65899,-0.182648,7.77536
6405,3.68663,-0.182648,9.64906
6429,4.79263,-0.182648,11.5005
6453,7.00461,-0.182648,13.3255
6477,8.47926,-0.182648,15.1198
6501,10.3226,-0.182648,16.8792
6525,11.7972,-0.182648,18.5998
6550,13.6406,-0.182648,20.3465
6574,15.4839,-0.182648,21.9754
6598,16.9585,-0.182648,23.5538
6622,18.2488,-0.182648,25.0779
6646,20.0922,-0.365295,26.5443
6670,21.7512,-0.365295,27.9494
6693,23.2258,-0.182648,29.2357
6718,24.5161,-0.182648,30.5636
6741,25.8065,-0.182648,31.7178
6766,26.7281,-0.182648,32.8963
6790,27.4654,-0.182648,33.9503
6815,28.2028,-0.182648,34.965
6839,28.5714,-0.182648,35.8569
6863,29.1244,-0.182648,36.6662
6887,29.3088,-0.182648,37.3911
6911,29.6774,-0.182648,38.0298
6935,29.8618,-0.182648,38.5809
6958,30.4147,-0.182648,39.0257
6982,31.1521,-0.182648,39.4018
7006,32.2581,-0.182648,39.6871
7030,32.9954,-0.182648,39.881
7054,33.917,-0.182648,39.983
7078,34.8387,0,39.9929
7102,35.3917,0,39.9107
7126,35.7604,0,39.7366
7150,36.129,0,39.4709
7174,36.129,0,39.1143
7198,36.129,0,38.6676
7222,35.9447,0,38.1318
7245,35.9447,0,37.5359
7270,35.9447,0,36.7982
7293,35.7604,0,36.0382
7317,35.7604,0,35.1639
7341,35.7604,0,34.2086
7365,35.9447,0,33.1744
7389,36.129,0,32.0639
7413,35.576,0,30.8795
7437,34.8387,0,29.624
7461,33.7327,-0.182648,28.3003
7485,32.8111,-0.182648,26.9113
7509,32.0737,-0.182648,25.4604
7533,30.9677,-0.182648,23.9508
7557,29.6774,-0.182648,22.386
7581,39.447,-2.00913,20.7697
7606,26.7281,0.547947,19.0352
7629,18.6175,-0.182648,17.3973
7653,18.6175,0.547947,15.649
7677,17.3272,0.365295,13.8647
7701,17.5115,0,12.0485
7725,16.4055,-0.182648,10.2045
7750,15.2995,-0.182648,8.2587
7774,13.6406,-0.182648,6.37128
7798,11.4286,-0.182648,4.46918
7824,9.76958,-0.182648,2.39709
7848,7.92627,-0.182648,0.478519
7872,6.45161,-0.182648,-1.44116
7896,4.42396,-0.182648,-3.35751
7920,2.39631,-0.182648,-5.26614
7944,0.737328,-0.182648,-7.16263
7968,-1.84332,-0.182648,-9.04262
7993,-3.13364,-0.182648,-10.9787
8017,-4.97696,-0.182648,-12.8116
8040,-7.00461,-0.182648,-14.5405
8065,-8.66359,-0.182648,-16.3848
8088,-10.1382,-0.182648,-18.0454
8112,-11.4286,-0.182648,-19.7375
8136,-13.2719,-0.182648,-21.3841
8160,-14.7465,-0.182648,-22.9814
8184,-15.8525,-0.182648,-24.5258
8207,-16.9585,-0.365295,-25.9529
8231,-18.8018,-0.182648,-27.3835
8256,-20.6452,-0.182648,-28.8065
8280,-21.7512,-0.182648,-30.1049
8304,-22.8571,-0.182648,-31.334
8328,-24.1475,-0.182648,-32.4909
8351,-25.6221,-0.182648,-33.5294
8375,-26.1751,-0.182648,-34.5373
8399,-27.6498,-0.182648,-35.4658
8423,-28.2028,-0.182648,-36.3125
8447,-28.5714,-0.182648,-37.0755
8471,-28.9401,-0.182648,-37.7532
8495,-29.3088,-0.182648,-38.3439
8519,-30.0461,-0.182648,-38.8463
8543,-30.7834,-0.182648,-39.2592
8567,-31.3364,-0.182648,-39.5816
8592,-32.6267,-0.182648,-39.8205
8616,-33.9171,-0.182648,-39.9563
8640,-34.6544,-0.182648,-40
8664,-35.3917,-0.182648,-39.9515
8688,-36.129,0,-39.811
8712,-36.4977,0,-39.5788
8736,-36.8664,0,-39.2555
8760,-37.0507,0,-38.8417
8784,-37.0507,0,-38.3384
8808,-37.235,0,-37.7469
8832,-37.235,0,-37.0683
8857,-37.235,0,-36.2707
8881,-37.0507,0,-35.4198
8905,-36.8664,0,-34.4872
8929,-36.4977,0,-33.4751
8952,-35.7604,0,-32.4329
8976,-35.023,-0.182648,-31.2722
9000,-34.2857,-0.182648,-30.0395
9024,-33.3641,-0.182648,-28.7376
9048,-31.8894,-0.182648,-27.3695
9072,-30.9677,-0.182648,-25.9383
9096,-29.8617,-0.182648,-24.4474
9120,-28.9401,-0.182648,-22.9001
9144,-27.6498,-0.182648,-21.3002
9168,-26.1751,-0.182648,-19.6511
9192,-24.7005,-0.182648,-17.9568
9216,-23.4101,-0.182648,-16.2211
9240,-21.9355,-0.182648,-14.4481
9264,-20.2765,-0.182648,-12.6417
9288,-18.6175,-0.365295,-10.8063
9312,-16.9585,-0.365295,-8.94593
9336,-15.2995,-0.365295,-7.06498
9360,-13.4562,-0.182648,-5.16775
9384,-11.0599,-0.182648,-3.25862
9421,-6.82028,-0.730595,-0.302234
9445,-3.87097,-0.182648,1.61732
9474,0,-0.182648,3.93141
9495,1.84332,-0.182648,5.59931
9517,2.58065,0,7.336
9538,4.0553,-0.182648,8.98055
9559,5.16129,-0.182648,10.6093
9581,6.82028,-0.182648,12.2954
9602,8.1106,-0.182648,13.8828
9624,9.58525,-0.182648,15.5194
9646,10.8756,-0.182648,17.126
9668,11.9816,-0.182648,18.6994
9689,14.0092,-0.182648,20.1676
9714,25.2535,-1.82648,21.8689
9740,21.0138,-0.182648,23.5801
9764,24.3318,0.547947,25.1033
9786,24.1475,0,26.4488
9808,25.0691,-0.182648,27.7431
9830,24.8848,0,28.9837
9852,25.4378,0,30.1682
9875,25.8065,-0.182648,31.3441
9897,26.3594,-0.182648,32.4068
9919,26.9124,-0.182648,33.4068
9941,27.2811,-0.182648,34.3422
9964,27.6498,-0.182648,35.2489
9986,27.6498,-0.182648,36.0465
10008,27.8341,-0.182648,36.7743
10030,27.8341,-0.182648,37.4309
10052,27.8341,-0.182648,38.0151
10074,27.8341,-0.182648,38.5256
10096,27.8341,-0.365295,38.9616
10119,28.3871,-0.365295,39.3368
10141,29.3088,-0.365295,39.6178
10163,30.2304,-0.182648,39.8221
10185,31.5207,-0.182648,39.9493
10207,32.6267,-0.182648,39.9992
10229,33.3641,-0.182648,39.9717
10251,34.2857,-0.182648,39.8667
10274,35.023,-0.182648,39.6746
10296,35.576,-0.182648,39.4122
10318,35.7604,0,39.0735
10340,35.9447,0,38.6592
10362,35.9447,0,38.1701
10384,35.9447,0,37.6071
10406,35.9447,0,36.9713
10429,35.7604,0,36.23
10451,35.7604,0,35.4493
10473,35.7604,0,34.6
10495,35.7604,0,33.6836
10517,35.9447,0,32.7021
10539,35.7604,-0.182648,31.6573
10561,35.7604,0,30.5512
10584,34.8387,-0.182648,29.3316
10606,34.1014,-0.182648,28.107
10628,33.1797,-0.182648,26.8279
10650,32.2581,-0.182648,25.4969
10672,31.1521,-0.182648,24.1166
10694,30.0461,-0.182648,22.6895
10717,29.3088,-0.182648,21.1507
10739,28.3871,-0.182648,19.6369
10761,26.9124,-0.182648,18.0851
10783,25.9908,-0.182648,16.4982
10805,24.3318,-0.182648,14.8795
10827,22.3041,-0.182648,13.2319
10849,21.0138,-0.182648,11.5587
10872,19.1705,-0.182648,9.78561
10897,17.3272,-0.182648,7.83496
10921,15.4839,-0.182648,5.94385
10945,12.9032,-0.182648,4.03905
10968,11.2442,-0.182648,2.20482
10992,9.21659,-0.182648,0.285941
11016,7.18894,-0.182648,-1.6336
11040,17.1429,-1.82648,-3.54938
11065,-0.737328,0.547947,-5.53623
11089,-6.82028,-0.182648,-7.43064
11113,-6.82028,0.547947,-9.30794
11137,-7.92627,0.182648,-11.1638
11161,-7.92627,-0.182648,-12.9939
11185,-9.03226,0,-14.7941
11209,-9.95392,0,-16.5603
11233,-10.6912,-0.182648,-18.2883
11257,-12.5346,-0.182648,-19.9741
11282,-14.3779,-0.182648,-21.6812
11306,-15.4839,-0.182648,-23.2691
11330,-7.00461,-1.82648,-24.8034
11354,-19.1705,0.365295,-26.2806
11378,-25.8064,-0.182648,-27.6972
11402,-26.5438,0.182648,-29.05
11426,-27.0968,0,-30.3359
11450,-26.1751,-0.182648,-31.5519
11474,-27.0968,0,-32.6953
11498,-27.4654,0.182648,-33.7633
11522,-28.9401,0,-34.7535
11546,-29.1244,-0.182648,-35.6637
11569,-29.1244,-0.182648,-36.4589
11594,-29.3088,-0.182648,-37.2357
11617,-29.6774,-0.182648,-37.8683
11642,-30.4147,-0.182648,-38.4649
11666,-30.9677,-0.182648,-38.9472
11690,-31.3364,-0.182648,-39.3397
11714,-32.0737,-0.182648,-39.6417
11738,-33.1797,-0.182648,-39.8524
11761,-34.2857,-0.182648,-39.9681
11786,-34.8387,0,-39.998
11810,-35.576,0,-39.9326
11833,-36.3134,0,-39.7836
11857,-36.682,0,-39.5385
11881,-36.682,0,-39.2022
11906,-36.8664,0,-38.756
11930,-36.8664,0,-38.2364
11954,-36.8664,0,-37.6287
11979,-37.0507,0,-36.9036
