Time,Right_Hip,Left_Hip,U
4690,27.6498,-0.182648,20.4476
4712,27.4654,0,20.0078
4735,26.5438,0,19.5479
4758,25.9908,0,19.089
4780,25.6221,0,18.6519
4803,24.8848,0,18.1977
4826,23.7788,0,17.7473
4848,23.0415,0,17.3209
4871,22.3041,0,16.8807
4894,21.5668,0,16.4471
4916,21.0138,0,16.0394
4939,20.8295,0,15.6214
4962,20.2765,0,15.2126
4985,20.0922,0,14.8139
5007,19.7235,0,14.4429
