Time,Left,Right
1604805966082,51.1138,164.578
1604805966102,51.0037,170.086
1604805966122,50.8935,178.348
1604805966143,51.224,181.212
1604805966163,48.3599,182.093
1604805966184,46.2668,181.212
1604805966204,45.1652,176.255
1604805966224,45.6059,170.857
1604805966244,46.7075,165.679
1604805966264,48.5802,160.392
1604805966283,51.4443,156.536
1604805966303,54.5288,152.46
1604805966324,57.7234,148.054
1604805966344,61.0282,143.868
1604805966365,64.5532,139.792
1604805966385,68.1885,135.826
1604805966406,72.0441,132.411
1604805966426,75.3488,128.666
1604805966445,79.3146,125.581
1604805966465,82.399,122.166
1604805966485,86.5851,118.641
1604805966505,90.7711,115.557
1604805966525,94.9572,112.362
1604805966546,99.1432,108.507
1604805966566,103.66,105.092
1604805966586,107.956,101.346
1604805966607,112.583,98.1518
1604805966627,116.548,94.7368
1604805966646,120.845,91.4321
1604805966666,125.251,88.6781
1604805966686,128.886,85.7038
1604805966706,132.632,81.9584
1604805966726,136.818,79.3146
1604805966746,141.444,75.459
1604805966767,145.19,72.1542
1604805966788,149.266,68.4088
1604805966809,153.121,64.7736
1604805966829,157.307,61.2485
1604805966848,161.603,57.7234
1604805966868,162.705,53.8678
1604805966888,165.018,48.0294
1604805966908,177.136,44.6144
1604805966948,167.001,63.672
1604805966969,165.569,62.9009
1604805966989,173.39,57.7234
1604805967009,177.136,56.5116
1604805967029,177.797,56.1812
1604805967049,177.026,55.0796
1604805967069,174.602,50.6732
1604805967089,168.213,46.4871
1604805967109,161.934,44.8348
1604805967129,156.316,44.5043
1604805967148,151.469,46.0465
1604805967167,147.393,48.3599
1604805967186,143.207,51.0037
1604805967205,139.461,53.978
1604805967224,135.716,57.2827
1604805967242,131.75,60.257
1604805967261,128.335,63.5618
1604805967280,124.48,66.6463
1604805967299,121.065,70.0612
1604805967318,116.989,73.2558
1604805967337,113.023,76.6707
1604805967356,108.837,79.645
1604805967374,105.202,82.5092
1604805967393,101.457,85.5936
1604805967412,96.94,88.6781
1604805967431,92.4235,91.8727
1604805967450,88.5679,95.0673
1604805967469,84.9327,98.2619
1604805967488,80.6365,101.126
1604805967507,76.8911,104.321
1604805967526,73.0355,107.625
1604805967544,69.8409,111.151
1604805967563,65.6548,114.235
1604805967582,61.9094,117.43
1604805967601,58.164,120.514
1604805967620,54.6389,123.599
1604805967639,50.8935,126.793
1604805967658,47.2583,129.767
1604805967677,43.7332,133.072
1604805967696,40.0979,135.936
1604805967714,36.4627,139.572
1604805967733,30.2938,142.766
1604805967752,25.0061,145.19
1604805967771,25.2264,148.384
1604805967790,20.2693,152.46
1604805967809,18.1763,157.858
1604805967828,18.1763,156.977
1604805967848,14.9816,159.731
1604805967868,12.6683,159.29
1604805967888,17.0747,161.493
1604805967907,19.1677,153.562
1604805967927,13.88,170.196
1604805967968,48.3599,159.621
1604805967988,47.9192,167.332
1604805968009,47.4786,177.136
1604805968030,44.284,179.78
1604805968049,40.869,180.33
1604805968069,39.437,176.805
1604805968089,38.4455,170.526
1604805968109,39.8776,165.349
1604805968129,41.4198,160.832
1604805968149,44.3941,156.206
1604805968169,47.4786,151.909
1604805968190,50.563,147.834
1604805968210,53.978,143.758
1604805968231,57.6132,139.461
1604805968250,61.3586,135.275
1604805968270,64.8837,131.53
1604805968290,68.519,128.225
1604805968309,72.3745,124.7
1604805968329,76.4504,121.726
1604805968350,80.306,118.421
1604805968370,84.3819,115.006
1604805968391,88.5679,111.701
1604805968411,93.3048,108.066
1604805968432,97.2705,104.431
1604805968451,102.118,100.796
1604805968471,106.193,97.4908
1604805968491,110.49,93.8556
1604805968511,114.896,90.7711
1604805968531,119.082,87.7968
1604805968551,123.488,84.6022
1604805968572,127.564,81.2974
1604805968592,131.64,77.7723
1604805968613,135.826,74.4676
1604805968633,140.122,70.9425
1604805968653,144.308,67.1971
1604805968673,147.834,63.8923
1604805968693,152.02,60.257
1604805968713,156.426,56.7319
1604805968733,160.832,52.8764
1604805968753,161.383,48.2497
1604805968773,169.865,44.0636
1604805968814,163.366,63.3415
1604805968834,165.018,61.1383
1604805968854,172.509,59.8164
1604805968874,176.034,58.4945
1604805968893,177.136,58.0539
1604805968913,176.805,56.9523
1604805968934,173.17,51.8849
1604805968954,166.45,48.1395
1604805968974,160.061,46.5973
1604805968995,154.553,47.4786
1604805969015,149.486,49.131
1604805969036,144.859,51.4443
1604805969055,140.894,54.4186
1604805969075,136.377,57.7234
1604805969095,131.86,60.5875
1604805969115,128.115,63.7821
1604805969134,124.149,67.3072
1604805969154,120.624,70.2815
1604805969174,116.438,74.0269
1604805969194,112.032,77.552
1604805969213,107.956,80.1958
1604805969234,103.439,83.6108
1604805969254,99.1432,86.9155
1604805969275,94.6267,90.5508
1604805969295,89.8898,94.186
1604805969316,85.3733,97.3807
1604805969336,81.0771,100.796
1604805969355,77.3317,104.211
1604805969375,73.4761,107.405
1604805969395,69.4002,111.04
1604805969415,65.3244,114.345
1604805969435,61.6891,117.76
1604805969455,57.8335,121.065
1604805969476,53.7576,124.7
1604805969496,49.4614,127.895
1604805969517,45.8262,131.31
1604805969537,42.0808,135.055
1604805969557,38.3354,138.47
1604805969576,34.2595,141.885
1604805969596,26.989,145.3
1604805969616,27.6499,148.054
1604805969636,24.0147,147.062
1604805969656,29.743,156.206
1604805969677,15.7528,159.18
1604805969697,15.0918,160.061
1604805969718,12.6683,160.612
1604805969738,16.4137,166.561
1604805969758,16.3035,161.493
1604805969777,13.7699,160.502
1604805969797,12.8886,167.993
1604805969837,47.8091,162.154
1604805969857,47.4786,173.39
1604805969878,46.377,179.449
1604805969899,41.7503,181.102
1604805969919,39.437,179.119
1604805969939,38.4455,172.729
1604805969959,38.8862,167.001
1604805969979,40.6487,162.375
1604805969998,43.0722,157.968
1604805970018,45.716,153.672
1604805970043,49.3513,149.376
1604805970064,52.8764,144.198
1604805970084,56.4015,140.233
1604805970104,60.257,136.047
1604805970124,64.1126,132.411
1604805970143,67.858,128.776
1604805970163,71.3831,125.471
1604805970182,75.2387,122.166
1604805970201,78.8739,119.192
1604805970220,82.8397,116.548
1604805970238,86.9155,113.133
1604805970257,90.5508,110.049
1604805970276,94.847,106.524
1604805970295,99.1432,103.439
1604805970314,103.109,99.9143
1604805970333,107.625,96.8299
1604805970352,111.371,93.4149
1604805970370,115.557,90.4406
1604805970389,119.302,87.4663
1604805970408,123.488,84.492
1604805970427,127.454,81.5177
1604805970446,131.31,77.9927
1604805970465,135.055,75.1285
1604805970484,138.911,72.2644
1604805970503,142.436,68.7393
1604805970522,146.291,65.2142
1604805970540,150.147,62.1297
1604805970559,154.333,58.7148
1604805970578,158.519,55.41
1604805970597,159.621,51.5545
1604805970616,162.595,46.9278
1604805970635,164.578,43.4027
1604805970654,172.729,48.6903
1604805970691,162.375,60.5875
1604805970710,169.315,58.0539
1604805970729,175.153,56.9523
1604805970748,177.466,55.5202
1604805970767,177.687,55.0796
1604805970786,176.916,53.6475
1604805970805,172.179,48.6903
1604805970823,165.9,44.7246
1604805970843,160.061,43.2925
1604805970863,154.443,43.7332
1604805970883,149.706,45.2754
1604805970903,144.859,47.9192
1604805970922,140.563,50.4529
1604805970942,136.597,54.0881
1604805970963,132.081,57.2827
1604805970984,128.556,60.4774
1604805971004,124.039,64.1126
1604805971025,120.514,67.6377
1604805971045,115.777,70.9425
1604805971065,111.481,74.3574
1604805971084,107.295,77.552
1604805971104,103.219,80.8568
1604805971124,98.7026,84.0514
1604805971144,94.4064,87.3562
1604805971164,89.7797,90.7711
1604805971185,85.0428,94.4064
1604805971205,80.967,97.7111
1604805971226,77.3317,101.457
1604805971246,72.8152,104.651
1604805971266,68.6291,108.066
1604805971285,64.4431,111.591
1604805971305,60.3672,114.896
1604805971325,56.9523,118.091
1604805971345,53.317,121.616
1604805971365,49.2411,124.92
1604805971386,45.2754,128.225
1604805971406,41.4198,131.971
1604805971427,38.0049,135.165
1604805971447,33.4884,138.911
1604805971467,26.4382,141.775
1604805971486,26.4382,144.969
1604805971506,25.9976,145.19
1604805971526,23.5741,153.672
1604805971546,15.6426,156.095
1604805971566,16.4137,159.731
1604805971587,12.9988,158.849
1604805971607,12.8886,160.502
1604805971628,12.9988,155.324
1604805971648,18.5067,166.12
1604805971668,12.9988,166.671
1604805971687,13.7699,169.645
1604805971727,47.9192,156.646
1604805971747,47.3684,169.094
1604805971767,46.5973,177.026
1604805971788,43.0722,180.11
1604805971808,39.5471,180.551
1604805971829,37.8947,175.373
1604805971849,37.6744,169.204
1604805971869,39.1065,164.247
1604805971888,41.0894,159.621
1604805971908,43.623,155.214
1604805971928,46.5973,151.138
1604805971948,50.0122,147.173
1604805971968,53.5373,143.207
1604805971989,57.2827,139.131
1604805972009,61.2485,134.945
1604805972029,64.7736,131.089
1604805972050,68.9596,127.344
1604805972069,72.705,123.709
1604805972089,76.5606,120.955
1604805972109,80.306,117.76
1604805972129,84.3819,114.345
1604805972149,88.5679,110.93
1604805972169,93.0845,107.075
1604805972189,97.601,103.66
1604805972210,102.007,100.245
