Time,Left,Right
1605602513676,1856,3728
1605602513696,1872,3968
1605602513715,1856,4256
1605602513736,1872,4512
1605602513756,1856,4784
1605602513776,1872,5056
1605602513797,1872,5360
1605602513817,1856,5648
1605602513837,1856,5952
1605602513857,1856,6192
1605602513877,1856,6480
1605602513896,1872,6768
1605602513916,1856,7056
1605602513936,1856,7360
1605602513957,1856,7648
1605602513977,1872,7920
1605602513999,1856,8208
1605602514020,1840,8512
1605602514041,1824,8816
1605602514060,1824,9056
1605602514079,1840,9344
1605602514098,1840,9616
1605602514117,1824,9856
1605602514136,1840,10096
1605602514155,1856,10384
1605602514174,1856,10576
1605602514193,1856,10848
1605602514212,1840,11056
1605602514231,1856,11280
1605602514250,1856,11504
1605602514269,1856,11712
1605602514287,1856,11920
1605602514306,1856,12160
1605602514325,1856,12352
1605602514344,1856,12576
1605602514363,1840,12784
1605602514382,1856,12992
1605602514401,1856,13200
1605602514420,1856,13376
1605602514439,1856,13568
1605602514457,1856,13760
1605602514476,1856,13952
1605602514495,1856,14144
1605602514514,1840,14336
1605602514533,1856,14496
1605602514552,1856,14688
1605602514571,1856,14848
1605602514590,1856,15040
1605602514608,1856,15168
1605602514627,1856,15328
1605602514646,1856,15488
1605602514665,1840,15616
1605602514684,1856,15744
1605602514703,1856,15856
1605602514722,1856,15968
1605602514742,1856,16080
1605602514762,1856,16208
1605602514782,1856,16288
1605602514802,1856,16416
1605602514821,1856,16512
1605602514842,1872,16640
1605602514862,1856,16768
1605602514883,1872,16896
1605602514903,1872,17024
1605602514924,1872,17136
1605602514944,1856,17296
1605602514963,1856,17440
1605602514983,1856,17552
1605602515022,1856,17888
1605602515043,1872,18048
1605602515063,1856,18240
1605602515083,1872,18416
1605602515104,1872,18608
1605602515124,1872,18800
1605602515144,1856,18992
1605602515164,1856,19168
1605602515184,1856,19360
1605602515203,1856,19584
1605602515223,1856,19776
1605602515244,1872,20016
1605602515264,1872,20272
1605602515285,1872,20496
1605602515305,1872,20704
1605602515325,1872,20928
1605602515345,1872,21168
1605602515365,1856,21392
1605602515385,1856,21584
1605602515405,1856,21808
1605602515424,1856,22032
1605602515445,1872,22208
1605602515465,1872,22448
1605602515486,1872,22672
1605602515506,1872,22864
1605602515527,1872,23056
1605602515547,1872,23264
1605602515566,1856,23456
1605602515586,1856,23632
1605602515606,1856,23824
1605602515625,1856,24000
1605602515646,1872,24160
1605602515667,1856,24368
1605602515687,1872,24528
1605602515708,1872,24720
1605602515728,1872,24896
1605602515748,1856,25056
1605602515768,1856,25200
1605602515788,1856,25360
1605602515807,1872,25520
1605602515827,1856,25632
1605602515847,1856,25760
1605602515868,1856,25888
1605602515888,1872,26000
1605602515909,1872,26096
1605602515929,1856,26160
1605602515949,1856,26192
1605602515969,1856,26192
1605602515989,1856,26256
1605602516009,1856,26288
1605602516029,1856,26304
1605602516049,1856,26304
1605602516069,1856,26320
1605602516090,1872,26304
1605602516110,1872,26320
1605602516131,1872,26304
1605602516151,1856,26304
1605602516171,1856,26304
1605602516191,1856,26304
1605602516211,1856,26304
1605602516230,1856,26304
1605602516251,1872,26304
1605602516271,1856,26208
1605602516291,1872,26096
1605602516312,1872,25984
1605602516332,1872,25840
1605602516352,1856,25712
1605602516372,1856,25536
1605602516392,1856,25360
1605602516412,1856,25200
1605602516431,1856,24992
1605602516452,1872,24832
1605602516472,1856,24624
1605602516493,1872,24432
1605602516513,1872,24224
1605602516534,1872,24032
1605602516554,1856,23808
1605602516573,1856,23584
1605602516593,1856,23376
1605602516613,1856,23136
1605602516633,1856,22912
1605602516653,1872,22688
1605602516674,1856,22464
1605602516694,1872,22208
1605602516715,1872,21984
1605602516735,1872,21728
1605602516755,1856,21472
1605602516775,1856,21232
1605602516795,1856,20992
1605602516814,1856,20752
1605602516834,1856,20512
1605602516854,1872,20224
1605602516875,1856,19968
1605602516895,1872,19648
1605602516916,1872,19360
1605602516936,1872,19056
1605602516956,1856,18800
1605602516976,1856,18560
1605602516996,1856,18288
1605602517015,1856,18016
1605602517061,1872,17520
1605602517082,1840,17168
1605602517103,1856,16912
1605602517123,1840,16672
1605602517143,1856,16400
1605602517163,1840,16144
1605602517182,1824,15904
1605602517201,1840,15664
1605602517220,1824,15456
1605602517239,1856,15200
1605602517258,1856,15008
1605602517277,1856,14768
1605602517296,1856,14560
1605602517314,1856,14368
1605602517333,1856,14144
1605602517352,1856,13920
1605602517371,1856,13744
1605602517390,1856,13536
1605602517409,1856,13360
