Time,Left,Right
1605602735575,2192,7328
1605602735594,2224,7680
1605602735614,2144,7808
1605602735634,2128,7728
1605602735654,2096,8064
1605602735674,2144,8016
1605602735694,2176,8160
1605602735715,2160,8320
1605602735735,2128,8400
1605602735756,2160,8528
1605602735776,2176,8672
1605602735796,2112,8736
1605602735815,2144,8928
1605602735835,2112,8976
1605602735855,2272,9152
1605602735875,2192,9552
1605602735896,2192,9424
1605602735916,2160,9568
1605602735936,2192,9648
1605602735957,2208,9776
1605602735977,2160,9952
1605602735996,2144,9904
1605602736016,2192,10144
1605602736036,2112,10288
1605602736056,2192,10480
1605602736076,2176,10592
1605602736096,2192,10560
1605602736117,2224,10768
1605602736137,2240,11248
1605602736158,2128,11056
1605602736178,2112,11104
1605602736197,2144,11264
1605602736217,2160,11344
1605602736237,2176,11584
1605602736257,2144,11728
1605602736277,2128,11904
1605602736297,2208,11920
1605602736318,2192,12128
1605602736338,2160,12160
1605602736359,2144,12320
1605602736378,2160,12416
1605602736405,2208,12416
1605602736425,2160,12688
1605602736445,2112,12704
1605602736465,2128,12992
1605602736484,2144,13008
1605602736503,2096,13152
1605602736522,2144,13216
1605602736541,2096,13392
1605602736560,2144,13392
1605602736579,2224,13696
1605602736598,2144,13792
1605602736617,2224,13952
1605602736636,2128,14016
1605602736654,2144,14128
1605602736673,2112,14288
1605602736692,2144,14528
1605602736730,3616,15888
1605602736749,3408,17104
1605602736767,3072,17680
1605602736786,2800,17648
1605602736805,2656,17520
1605602736824,2560,17616
1605602736843,2496,17792
1605602736862,2464,18080
1605602736881,2432,18352
1605602736900,2400,18768
1605602736919,2384,19136
1605602736937,2368,19584
1605602736956,2368,20032
1605602736975,2352,20496
1605602736994,2336,20960
1605602737013,2336,21488
1605602737032,2096,21312
1605602737051,2720,21504
1605602737069,2672,21904
1605602737088,3088,22816
1605602737107,2448,23216
1605602737126,3104,23504
1605602737145,2960,23680
1605602737164,2592,23968
1605602737183,2128,22560
1605602737203,2112,22144
1605602737223,2128,22208
1605602737243,2128,21680
1605602737262,2144,21552
1605602737283,2224,21504
1605602737303,2256,21488
1605602737324,2176,21360
1605602737344,2160,21312
1605602737365,2144,21200
1605602737384,2160,20928
1605602737405,2208,21088
1605602737424,2144,20624
1605602737444,2400,20528
1605602737464,2144,20272
1605602737484,2576,20320
1605602737505,2144,20144
1605602737525,2160,20000
1605602737546,2368,20240
1605602737566,2224,19696
1605602737586,2240,19808
1605602737606,2160,19712
1605602737626,2240,19440
1605602737645,2144,19488
1605602737665,2192,19136
1605602737685,2144,19040
1605602737706,2192,19152
1605602737726,2128,18832
1605602737747,2160,18624
1605602737767,2176,18448
1605602737787,2176,18416
1605602737807,2144,18288
1605602737826,2160,18224
1605602737846,2144,18096
1605602737866,2144,18112
1605602737886,2192,17920
1605602737907,2160,17696
1605602737927,2176,17424
1605602737947,2160,17424
1605602737968,2176,17312
1605602737988,2208,17232
1605602738007,2176,17072
1605602738027,2224,17184
1605602738047,2160,16784
1605602738067,2128,16672
1605602738087,2144,16576
1605602738107,2144,16288
1605602738128,2160,16368
1605602738148,2112,16128
1605602738169,2240,16032
1605602738189,2144,15952
1605602738208,2160,15680
1605602738228,2160,15552
1605602738248,2144,15568
1605602738268,2144,15424
1605602738288,2144,15360
1605602738308,2160,15248
1605602738329,2160,15120
1605602738349,2128,15024
1605602738370,2128,14672
1605602738390,2144,14576
1605602738410,2144,14608
1605602738429,2144,14672
1605602738449,2192,14432
1605602738469,2128,14224
1605602738489,2816,15232
1605602738508,2192,14176
1605602738528,2144,13824
1605602738548,2128,13792
1605602738568,2176,13632
1605602738588,2160,13488
1605602738608,2144,13152
1605602738629,2144,13120
1605602738649,2128,12960
1605602738670,2112,12672
1605602738690,2128,12816
1605602738729,3920,14304
1605602738749,3344,14976
1605602738769,3024,14576
1605602738789,2768,13824
1605602738810,2608,12832
1605602738830,2512,12000
1605602738851,2432,11296
1605602738872,2400,10608
1605602738892,2368,9952
1605602738912,2352,9376
1605602738932,2352,8816
1605602738952,2336,8224
1605602738972,2336,7680
1605602738991,2320,7072
1605602739010,2096,6480
1605602739029,2112,5264
1605602739048,2304,6528
1605602739067,2848,6624
1605602739086,2240,6416
1605602739105,2352,4800
1605602739124,2400,5008
1605602739143,2784,5520
1605602739162,2928,6064
1605602739181,2112,4944
1605602739200,2096,4704
1605602739219,2112,4848
1605602739238,2128,5040
1605602739256,2160,5552
1605602739275,2112,5600
1605602739294,2128,5728
1605602739313,2112,5696
1605602739332,2144,6320
1605602739351,2096,5856
1605602739370,2160,6256
1605602739388,2128,6224
1605602739407,2320,6640
1605602739426,2304,6976
1605602739445,2112,6624
1605602739464,2096,6672
1605602739483,2160,6800
1605602739502,2160,6880
1605602739520,2096,7040
1605602739539,2128,7024
1605602739558,2192,7296
1605602739577,2208,7568
1605602739596,2112,7600
1605602739615,2128,7648
1605602739634,2128,7872
1605602739653,2096,7904
1605602739671,2144,8176
1605602739691,2128,8336
1605602739711,2128,8448
1605602739731,2128,8416
1605602739751,2128,8688
1605602739770,2096,8720
1605602739791,2112,8880
1605602739811,2080,9024
1605602739832,2128,9072
1605602739852,2160,9376
1605602739873,2128,9648
1605602739893,2112,9568
1605602739913,2128,9552
1605602739933,2144,9840
1605602739952,2144,9952
1605602739972,2096,9920
1605602739992,2144,10112
1605602740013,2096,10208
1605602740033,2144,10464
1605602740054,2128,10816
1605602740074,2128,10576
1605602740095,2144,10720
1605602740115,2176,11056
1605602740134,2096,11072
1605602740154,2064,11152
1605602740174,2128,11264
1605602740195,2128,11296
1605602740215,2144,11584
1605602740236,2160,11696
1605602740256,2128,11728
1605602740277,2176,11856
1605602740298,2160,12032
1605602740318,2144,12112
1605602740337,2144,12304
1605602740357,2112,12352
1605602740377,2160,12416
1605602740396,2144,12592
1605602740416,2128,12704
1605602740436,2144,12864
1605602740456,2096,12992
1605602740476,2160,13232
1605602740496,2160,13232
1605602740516,2208,13408
1605602740537,2096,13488
1605602740557,2416,13648
1605602740578,2160,13744
1605602740598,2144,13888
1605602740617,2144,14016
1605602740637,2144,14160
1605602740657,2160,14272
1605602740677,2144,14432
1605602740717,3632,17200
1605602740738,3184,17712
1605602740758,2864,17664
1605602740779,2688,17488
1605602740798,2560,17440
1605602740818,2480,17648
1605602740838,2432,17952
1605602740858,2368,18304
1605602740877,2352,18624
1605602740898,2352,19104
1605602740918,2336,19568
1605602740939,2352,20096
1605602740959,2352,20624
1605602740980,2336,21184
1605602741000,2144,21712
1605602741020,2080,21552
1605602741040,2672,20896
1605602741059,2816,21552
1605602741079,2912,23040
1605602741099,2592,23648
1605602741120,2624,24016
1605602741140,2608,23552
1605602741161,2128,23552
1605602741182,2144,22464
1605602741202,2112,22240
1605602741221,2592,22064
1605602741242,2112,21888
1605602741262,2160,21760
1605602741281,2160,21760
1605602741301,2256,21504
1605602741321,2208,21472
1605602741341,3232,21504
1605602741361,2112,21184
1605602741380,2144,21008
1605602741401,2144,20944
1605602741422,2224,20816
1605602741442,2192,20624
1605602741463,2176,20624
1605602741483,2160,20384
1605602741503,2224,20352
1605602741522,2176,20304
1605602741542,2128,20048
1605602741562,2192,19968
1605602741582,2384,19808
1605602741603,2240,19600
1605602741623,2192,19760
1605602741644,2176,19392
1605602741664,2128,19232
1605602741684,2192,19232
1605602741704,2192,19040
1605602741724,2160,18912
1605602741744,2128,18736
1605602741763,2176,18624
1605602741783,2176,18352
1605602741804,2224,18416
1605602741824,2160,18304
1605602741845,2160,18080
1605602741865,2160,18096
1605602741886,2176,17984
1605602741906,2192,17936
1605602741925,2144,17744
1605602741952,2112,17472
1605602741972,2112,17216
1605602741992,2096,17168
1605602742011,2176,17184
1605602742031,2112,17504
1605602742050,2176,17632
1605602742069,2128,16960
1605602742088,2304,17424
1605602742107,2224,16640
1605602742126,2096,16576
1605602742144,2192,16384
1605602742163,2192,16256
1605602742182,2128,15968
1605602742201,2160,15904
1605602742220,2112,15776
1605602742239,2160,15568
1605602742258,2144,15552
1605602742277,2112,15408
1605602742295,2096,15168
1605602742314,2144,15136
1605602742333,2144,15168
1605602742352,2144,14992
1605602742371,2160,14992
1605602742390,2160,14880
1605602742409,2176,14704
1605602742428,2288,15136
1605602742447,2256,14400
1605602742466,2096,14400
1605602742484,2256,14256
1605602742503,2176,13984
1605602742522,2144,13696
1605602742541,2128,13664
1605602742560,2160,13504
1605602742579,2176,13408
1605602742598,2128,13280
1605602742617,2144,13104
1605602742635,2144,13008
1605602742654,2096,13040
1605602742673,2144,12832
1605602742712,3760,15152
1605602742732,3264,15072
1605602742751,2944,14608
1605602742771,2736,13680
1605602742791,2592,12704
1605602742812,2496,11936
1605602742832,2448,11200
1605602742852,2416,10576
1605602742873,2384,9936
1605602742893,2384,9360
1605602742913,2368,8784
1605602742933,2352,8208
1605602742953,2336,7600
1605602742973,2336,7040
1605602742992,2112,6272
1605602743012,2128,5520
1605602743032,2096,5552
1605602743052,2528,6848
1605602743072,2032,4864
1605602743092,2192,4816
1605602743112,2272,5376
1605602743133,2384,5440
1605602743153,2656,6416
1605602743174,2128,6528
1605602743194,2112,4656
1605602743214,2096,4800
1605602743233,2096,5024
1605602743253,2176,5488
1605602743273,2112,5376
1605602743293,2128,5632
1605602743313,2128,5696
1605602743334,2112,6256
1605602743354,2144,5888
1605602743374,2128,6208
1605602743395,2096,6208
1605602743414,2368,6352
1605602743434,2160,6528
1605602743454,2144,6512
1605602743474,2096,6704
1605602743494,2096,6768
1605602743514,2144,6896
1605602743535,2192,7232
1605602743555,2080,7088
1605602743576,2160,7248
1605602743596,2304,7664
1605602743616,2112,7728
1605602743636,2112,7648
1605602743655,2112,7888
1605602743675,2128,7920
1605602743695,2144,8192
1605602743715,2128,8304
1605602743735,2096,8384
1605602743756,2112,8496
1605602743776,2096,8576
1605602743797,2144,8656
1605602743817,2144,8880
1605602743836,2128,9120
1605602743856,2208,9072
1605602743876,2128,9344
1605602743896,2160,9424
1605602743916,2128,9504
1605602743936,2160,9600
1605602743957,2176,9712
1605602743977,2112,9920
1605602743998,2112,9840
1605602744017,2144,10240
1605602744037,2160,10112
1605602744057,2176,10432
1605602744077,2112,10528
1605602744096,2144,10624
1605602744117,2176,10704
1605602744137,2256,11152
1605602744158,2112,11040
1605602744178,2112,11056
1605602744198,2192,11248
1605602744218,2208,11344
1605602744238,2144,11552
1605602744258,2144,11616
1605602744278,2080,11744
1605602744297,2176,11968
1605602744318,2176,12080
1605602744338,2160,12144
1605602744359,2128,12288
1605602744379,2128,12400
1605602744399,2384,12560
1605602744419,2160,12592
1605602744439,2128,12688
1605602744459,2112,12880
1605602744479,2128,12960
1605602744498,2128,13168
1605602744519,2144,13264
1605602744539,2144,13488
1605602744559,2112,13376
1605602744580,2208,13824
1605602744600,2208,13760
1605602744621,2160,14096
1605602744641,2128,14016
1605602744660,2144,14144
1605602744680,2176,14304
1605602744700,2128,14416
